flight_id,callsign,number,icao24,registration,typecode,origin,landing,destination,diverted,tweet_problem,tweet_result,tweet_fueldump,avh_id,avh_problem,avh_result,avh_fueldump,flight_date,flight_year,flight_month,flight_day,year_month,problem_category,diverted_airport,diverted_flag,fueldump_flag
QTR2FV_20191230,QTR2FV,QR179,06a0b3,A7-BCO,B788,OTHH,UUDD,ENGM,UUDD,technical,diverted,unknown,4d19dc61,engine,diverted,unknown,2019-12-30,2019,12,30,2019-12,engine_problem,UUDD,True,False
EDV5022_20191230,EDV5022,9E5022,ab6ebb,N836AY,CRJ2,KATL,KXNA,KGNV,KXNA,,,,,,,,2019-12-30,2019,12,30,2019-12,unspecified,KXNA,True,False
WJA1681_20191231,WJA1681,WS1681,c06e93,C-GPWS,B736,KJFK,CYYC,CYYC,,,,,,,,,2019-12-31,2019,12,31,2019-12,unspecified,,False,False
KLM35N_20200102,KLM35N,KL1071,48418b,PH-BXP,B739,EHAM,EGCC,EGCC,,unclear,planned,unknown,,,,,2020-01-02,2020,1,2,2020-01,unconfirmed_emergency,,False,False
DLH26V_20200102,DLH26V,LH1143,3c65c6,D-AINF,A20N,LEBB,EDDF,EDDF,,unclear,unclear,unknown,,,,,2020-01-02,2020,1,2,2020-01,unconfirmed_emergency,,False,False
POE944_20200102,POE944,PD944,c06360,C-GLQL,DH8D,KBOS,CYYZ,CYTZ,CYYZ,,,,,,,,2020-01-02,2020,1,2,2020-01,unspecified,CYYZ,True,False
RRR6710_20200104,RRR6710,,43c171,ZZ171,C17,,KDOV,,,unclear,unclear,unknown,,,,,2020-01-04,2020,1,4,2020-01,unconfirmed_emergency,,False,False
ASA284_20200104,ASA284,AS284,a3649a,N318AS,B739,KSMF,,MMSD,,,,,,,,,2020-01-04,2020,1,4,2020-01,unspecified,,False,False
UCA4973_20200105,UCA4973,C54973,a03374,N11181,E45X,KMEM,KEWR,KEWR,,,,,,,,,2020-01-05,2020,1,5,2020-01,unspecified,,False,False
UAL2382_20200105,UAL2382,UA2382,a6045d,N487UA,A320,KSFO,,MMSD,,,,,,,,,2020-01-05,2020,1,5,2020-01,unspecified,,False,False
EZY745P_20200106,EZY745P,U219,405638,G-EZDJ,A319,EGGW,EGPH,EGPH,,unclear,planned,unknown,,,,,2020-01-06,2020,1,6,2020-01,unconfirmed_emergency,,False,False
NJE894W_20200108,NJE894W,,494104,CS-PHD,E55P,,LFMN,,,,,,,,,,2020-01-08,2020,1,8,2020-01,unspecified,,False,False
XOJ545_20200108,XOJ545,,a6ec95,N545XJ,CL30,,KAUS,,,,,,,,,,2020-01-08,2020,1,8,2020-01,unspecified,,False,False
CPZ5692_20200108,CPZ5692,CP5692,a81077,N619CZ,E75S,KSEA,KGEG,KGEG,,,,,,,,,2020-01-08,2020,1,8,2020-01,unspecified,,False,False
UPS285_20200110,UPS285,5X285,a40455,N358UP,B763,ENGM,EDDK,EDDK,,unclear,unclear,unknown,4d1d44b4,flaps,planned,unknown,2020-01-10,2020,1,10,2020-01,unconfirmed_emergency,,False,False
ACA323_20200111,ACA323,AC323,c06f1d,C-GQCA,A320,CYUL,,CYYC,,,,,,,,,2020-01-11,2020,1,11,2020-01,unspecified,,False,False
AAL578_20200111,AAL578,AA578,a77b76,N581UW,A321,KPHX,KSEA,KSEA,,,,,,,,,2020-01-11,2020,1,11,2020-01,unspecified,,False,False
AFR006_20200111,AFR006,AF6,39bd23,F-HPJD,A388,LFPG,,KJFK,,,,,,,,,2020-01-11,2020,1,11,2020-01,unspecified,,False,False
SHT17T_20200112,SHT17T,BA2507,4008e6,G-MIDS,A320,EGPH,EGPH,EGKK,EGPH,technical,return,fueldump,,,,,2020-01-12,2020,1,12,2020-01,technical_systems,EGPH,True,True
VOZ721_20200112,VOZ721,VA721,7c1b2d,VH-FNJ,F100,YPAD,YPPH,YPPH,,smoke_burn_smell_flames,planned,unknown,,,,,2020-01-12,2020,1,12,2020-01,smoke_fire_fumes,,False,False
SAS1521_20200113,SAS1521,SK1521,4caf95,EI-FPX,CRJ9,EKCH,EGPH,EGPD,EGPH,unclear,diverted,unknown,,,,,2020-01-13,2020,1,13,2020-01,unconfirmed_emergency,EGPH,True,False
EZY18CT_20200113,EZY18CT,U2812,400f02,G-EZBH,A319,EGPH,EGBB,EGKK,EGBB,weather_damage,diverted,unknown,,,,,2020-01-13,2020,1,13,2020-01,weather_turbulence,EGBB,True,False
KLM85R_20200114,KLM85R,KL1369,4855d2,PH-EXP,E75L,EHAM,,EPWA,,,,,,,,,2020-01-14,2020,1,14,2020-01,unspecified,,False,False
BAW79J_20200114,BAW79J,BA2777,400d5b,G-DBCH,A319,EGJJ,EGBB,EGKK,EGBB,unclear,diverted,unknown,,,,,2020-01-14,2020,1,14,2020-01,unconfirmed_emergency,EGBB,True,False
ASH6028_20200115,ASH6028,UA6028,abdd1c,N86350,E75L,KAUS,KIAH,KIAD,KIAH,unclear,diverted,unknown,,,,,2020-01-15,2020,1,15,2020-01,unconfirmed_emergency,KIAH,True,False
RPA4511_20200115,RPA4511,YX4511,a50192,N421YX,E75L,KDCA,,KMSY,,,,,,,,,2020-01-15,2020,1,15,2020-01,unspecified,,False,False
ENY4130_20200119,ENY4130,AA4130,a91e11,N687JS,E145,KORD,KORD,KLSE,KORD,landing_gear,return,unknown,,,,,2020-01-19,2020,1,19,2020-01,gear_hydraulics,KORD,True,False
AAL2618_20200119,AAL2618,AA2618,aa15cc,N749US,A319,KDFW,KXNA,KRNO,KXNA,,,,,,,,2020-01-19,2020,1,19,2020-01,unspecified,KXNA,True,False
QXE2712_20200120,QXE2712,AS2712,a822d6,N623QX,E75L,KSEA,KBOI,KDAL,KBOI,smoke_burn_smell_flames,diverted,unknown,4d240887,smoke_burn_smell_flames,diverted,unknown,2020-01-20,2020,1,20,2020-01,smoke_fire_fumes,KBOI,True,False
AFR104_20200123,AFR104,AF104,392f2d,F-GLZN,A343,LFPG,LFPG,DNMM,LFPG,technical,return,unknown,,,,,2020-01-23,2020,1,23,2020-01,technical_systems,LFPG,True,False
CAL003_20200124,CAL003,CI3,899020,B-18007,B77W,KSFO,,RCTP,,,,,,,,,2020-01-24,2020,1,24,2020-01,unspecified,,False,False
PIA709_20200124,PIA709,PK709,760917,AP-BHW,B77W,OPLA,EGCC,EGCC,,medical,planned,unknown,,,,,2020-01-24,2020,1,24,2020-01,medical_emergency,,False,False
SCX8250_20200124,SCX8250,SY8250,ab3da7,N823SY,B738,KSDF,KCMH,KCMH,,,,,,,,,2020-01-24,2020,1,24,2020-01,unspecified,,False,False
ICE10K_20200125,ICE10K,FI852,4cc268,TF-FIC,B752,KORD,,BIKF,,,,,,,,,2020-01-25,2020,1,25,2020-01,unspecified,,False,False
MAC128P_20200126,MAC128P,3O128,02012b,CN-NML,A320,EHAM,LFPG,GMTT,LFPG,unclear,diverted,unknown,,,,,2020-01-26,2020,1,26,2020-01,unconfirmed_emergency,LFPG,True,False
JBU597_20200126,JBU597,B6597,adc238,N986JB,A321,KBOS,,KSEA,,,,,,,,,2020-01-26,2020,1,26,2020-01,unspecified,,False,False
AFL1713_20200127,AFL1713,SU1713,424568,VQ-BPJ,A333,UHHH,,UUEE,UHHH,bomb_threat,return,unknown,,,,,2020-01-27,2020,1,27,2020-01,bomb_threat,UHHH,True,False
BAW12DT_20200127,BAW12DT,BA867,400a26,G-EUUR,A320,LHBP,,EGLL,,unclear,planned,unknown,,,,,2020-01-27,2020,1,27,2020-01,unconfirmed_emergency,,False,False
AMX057_20200128,AMX057,AM57,ad7633,N967AM,B788,RJAA,,MMMX,,,,,,,,,2020-01-28,2020,1,28,2020-01,unspecified,,False,False
DAL392_20200128,DAL392,DL392,a45f59,N381DN,B738,MPTO,KATL,KATL,,,,,,,,,2020-01-28,2020,1,28,2020-01,unspecified,,False,False
SWA2192_20200129,SWA2192,WN2192,abc478,N8575Z,B738,KDEN,KHOU,KHOU,,,,,,,,,2020-01-29,2020,1,29,2020-01,unspecified,,False,False
ASH6299_20200129,ASH6299,UA6299,ac2bb8,N88327,E75L,KIAH,KCMH,KCMH,,,,,,,,,2020-01-29,2020,1,29,2020-01,unspecified,,False,False
